id,summary
0,"t
t

t
the
the
the
the



the






t
the
the
the
the
the
the
the
the
the
the
the

the
t
t
t
t
t
t
t
the
the
the
the
the
the
t
the
t
t
t
t
t
t
t
t
t the
the the
the the
the the
the the
the the
the
the the
the the
the the
the the
t the
t
the the
the
t
the
the the
the the ( ( ( ( ( ( ( ( ( ( ( the the the the the the the the the the the the the the the the the the the the the the the the (t the the the the the the the the the the
the
 the
 the
 (
 (
 The
 The

t
the
the
the the the the the the the the the the the the the the
the the the the the the the the the the












































 The
 The








 The
 The





 The
 The
 The







 The
 The The
 The the
 The the the the the the the the the the the the the In the In the
 In
act
 In the
 In
 In
 In
 In
 In
 In




















 The
 The
 The
 In the
 In the
 In the
 the the the the the thes





 The






















 the the the the the the the the











































 the

 The (
 (
 ( ( ( ( ( ( ( ( ( ( ("
1,"This study aims to compare the pressure ulcer prevention effects of two mattresses with different support surfaces used in bedridden patients. The study will be conducted as a randomized controlled trial, with participants assigned to either an experimental group receiving a massage mattress with a cube/block system or a control group receiving standard of care. The primary outcome measure will be the number of patients without pressure ulcers at the end of the four-week follow-up period."
2,"The study aims to investigate the effect of exercise with augmented reality glasses on metabolic parameters, anthropometric measurement values and quality of life in children aged 10-12 with type 1 diabetes. The study is a randomized controlled trial with a parallel assignment and quadruple masking. The participants will be randomly assigned to either the experimental group, which will perform exercise with augmented reality glasses, or the control group, which will not receive any intervention. The primary outcome measures will be change in HbA1c levels, body mass index, and quality of life. The study will be conducted over 12 weeks, with assessments at the beginning, during, and at the end of the intervention."
3,"The study aims to evaluate the effect of virtual reality on preoperative anxiety in patients undergoing abdominal surgery. The study will be conducted as a randomized controlled trial, with participants randomly assigned to either the virtual reality group or the control group. The primary outcome measures will be the preoperative anxiety levels measured using the Visual Anxiety Scale (VAS-A) and a smart wristband. The study will be conducted at the Trakya University Health Research Center General Surgery Clinic between March 1st, 2023 and December 1st, 2023."
4,"The study aims to assess the safety and performance of Suture-TOOL in patients undergoing elective open abdominal surgery. The study is a single-arm, open-label, prospective interventional study. The primary outcome measure is the proportion of patients with a suture length/wound length (SL/WL) ratio of at least 4. Secondary outcome measures include stitch count, number of sutures used, incision closure time, surgeons' comfort with the device during closure, and surgeons' satisfaction with the final closure result. The study will enroll male and female patients aged 18 years or older who are undergoing elective open abdominal surgery for benign or malignant colorectal disease through a midline incision. Exclusion criteria include previous abdominal surgery, clinically significant abnormal physical findings, existing midline hernia, cutaneous infection, fistula, psoriasis of abdominal skin, morbid obesity, history of anaphylaxis to drugs or allergic reactions, known or identified at surgery disseminated cancer disease, collagen diseases and immune deficiency disorders, significant history of renal, hepatic, gastrointestinal, cardiovascular, respiratory, skin, haematological, endocrine or neurological diseases, life expectancy less than 1 year, pregnant or breastfeeding women, and individuals unable to fully understand all aspects of the investigation that are relevant to the decision to participate."
5,"This study aims to investigate the immune biomarker for salivary gland carcinoma. The study will be conducted on three groups: patients with primary salivary gland carcinoma, patients with benign salivary gland tumors, and healthy controls. The study will measure the changes in the immune matrix, immunophenotyping, cytokines, metabolic state, and microbiomic state of the patients. The study will be conducted for up to 5 years."
6,"The study aims to determine the compliance of multiple sclerosis patients with the Mediterranean diet, the use of various nutritional supplements, physical activity habits, walking-related problems, and quality of life. The study will be conducted with 100 patients and will last for 1 year. The primary outcome measures will be the Mediterranean diet compliance status, quality of life of multiple sclerosis patients, impacts on walking, and expanded disability status scale."
7,"This is a multicenter, prospective, randomized, controlled study to evaluate the efficacy and safety of selective intensive induction therapy based on ustekinumab clinical decision-making tools in patients with Crohn's disease. The study will be conducted in two parallel groups: the experimental group will receive selective intensive induction therapy based on ustekinumab clinical decision-making tools, and the control group will receive standard induction therapy. The primary outcome measure will be the difference in clinical response rate at week 24 between the two groups. The study will be conducted in patients with moderate and low responsive activity, as determined by UST-CDST scores."
8,"This study aims to determine the preference of a culturally and linguistically diverse (CALD) population for second-line OAB therapy. The study will use a discrete choice experiment to compare the preferences of patients for onabotulinum toxin A and sacral neuromodulation. The study will also assess the effectiveness of these therapies in a CALD population.

Please provide a summary of the clinical trial document in 100 words or less."
9,"2









ters,
2
2111111.
tersractters the the the








terstersters.

















s the




the the the
the the the the the
the the the the
the the
the the


the the






















terstersters the the the the the the the the the the the the the the the the the the














































 the the the the the the the the the the thetersliptersliplacesliplaces,

































































The the the the the the the the






















ights
















































 the the the the the the the the the the





































 the the the the the the the the the the the the the the






































































 the the the the the the the the the the the the the the












 the"
