id,summary
0,[/INST] Participant recruitment will take place for the duration of the research. All women who are able to consent to the participation in the study will be screened after the signing of informed consent in order to examine inclusion/exclusion criteria. There are three groups of women defined according to inclusion/exclusion criteria and a 4th group of control women representing the general population with no history of chronic pain conditions.
1,[/INST] This was a randomized controlled trial that aimed to compare the effects of a massage mattress with a cube/block system to a standard pressure sore prevention device in reducing pressure ulcers for bedridden patients with a high risk of developing pressure ulcers.
2,"[/INST] The Effect of Exercise on Metabolic Parameters, Anthropometric Measurement Values and Quality of Life aims to determine the effect of augmented reality exercise on the quality of life of children with Type 1 diabetes. Children who meet the age and type of diabetes criteria and are without health problems are randomly divided into control and exercise groups. In the exercise group, children were trained for 60 min every other day for twelve weeks, with the trainer monitoring the activity and heart rate of the children throughout the exercises."
3,[/INST] Background: The study was conducted to reduce preoperative anxiety in patients who will undergo abdominal surgery. Aim: To investigate the effects of virtual reality using glasses on preoperative anxiety in abdominal surgery. Method: We planned to make two groups of intervention and control. Virtual reality will be applied to one group. The anxiety levels will be measured in both groups. The data will be compared. Results: The data will be shared after the study is completed.
4,"[/INST] The study, titled “Clinical Performance and Safety of Suture-TOOL for Abdominal Wound Closure in Men and Women Patients Undergoing Elective Open Abdominal Surgery,” is a single-arm prospective interventional study aimed at evaluating the performance and safety of the Suture-TOOL device in closing the abdomen after laparotomy, specifically when used in midline incisions during elective open abdominal surgery. The inclusion criteria are male or female patients aged 18 years or older who require elective open abdominal surgery through a midline incision of at least 12 cm, who are physically capable of complying with the study procedures and providing informed consent, and who can co-operate with the investigator and comply with the requirements of the entire study. The exclusion criteria are known or identified at surgery disseminated cancer disease, abnormal physical findings that preclude the conduct of the study, pre-operative findings identified by the surgeon/investigator that may preclude the conduct of the study procedures, significant history of renal, hepatic, gastrointestinal, cardiovascular, respiratory, skin, haematological, endocrine or neurological diseases, pregnant or breastfeeding women, and individuals unable to fully understand all aspects of the study that are relevant to the decision to participate, or who could be manipulated or unduly influenced either because of a compromised position or expectation of benefits or fear of retaliatory response. Suture-TOOL is a suture-binding device designed for fast and standardized closure of fascia following laparotomy."
5,"[/INST] The study, titled Immune Biomarker Study for Salivary Gland Carcinoma, is a prospective cohort study that aims to investigate the relationship between the immune system of patients with salivary gland cancer and various biological markers. The estimated study duration is 4 years. The study involves three participant groups, which include a group of patients with a primary diagnosis of salivary gland carcinoma, a group of patients with a benign salivary gland tumor, and a group of patients with functional diseases of the nose and ear. The primary aim of the study is to investigate changes in the patients' immune matrix, systemic immunophenotyping, cytokine/chemokine levels in peripheral blood, patients' metabolic state, and patients' microbiotic state. The study will use several methods to analyse these parameters, including LIPS, 16S rRNA deep sequencing of microbiome, untargeted metabolomic, and electrochemiluminescent MULTI-ARRAY measurement. The secondary aim is to identify new biomarkers that may help clinicians to select patients with good prognosis. The study will analyze patient-reported outcomes, such as the effects of radiotherapy, and other outcomes of clinical importance. By participating in this study, patients may receive a treatment plan that is more tailored to their specific needs and that considers the effects of radiotherapy."
6,"[/INST] This study is a prospective non-randomized trial conducted to evaluate the relationship between compliance with Mediterranean diet and quality of life, walking, and multiple sclerosis-related problems in multiple sclerosis patients. The primary outcome measure of this study is Mediterranean diet compliance, assessed by the Mediterranean Diet Adaptation (PREDIMED) scale. The secondary outcome measures include multiple sclerosis-related problems, assessed by the 12-item MS Gait Scale, quality of life in multiple sclerosis patients, assessed by the Multiple Sclerosis International Quality of Life Scale, and disability status, assessed by the Expanded Disability Status Scale. Recruited participants will be assessed at baseline and at 1-year, 3-months, and 2-months follow-up intervals. This study aims to improve the health and quality of life of individuals with multiple sclerosis to increase their awareness, prevent diseases related to this patient group, and reduce their negative effects on their lives. The study will be conducted in accordance with the International Conference on Harmonization Guidelines for Good Clinical Practice (E6). The ethical approval was obtained from the Bioethics Committee of the Hacettepe University, Faculty of Medicine, Ankara, Turkey (Ethical approval number: GO 2018/154)."
7,"[/INST] The study, titled ""Efficacy and Safety of Selective Intensive Induction Therapy Based on Ustekinumab in Patients With Crohn's Disease"" (SIIT-CD Study), was a multicenter, prospective, randomized controlled study. The study aimed to examine the efficacy and safety of selective intensive induction therapy based on the clinical decision-making tools of ustekinumab in patients with Crohn's Disease (CD). The study enrolled participants with diagnoses of CD, who were in the active phase of the disease, aged between 18 and 75 years old, and had a moderate or low responsive activity by UST-CDST scores. The exclusion criteria were subjects had undergone extensive colectomy, subtotal colectomy, or total colectomy, subjects with significant liver, kidney, endocrine, respiratory, neurological, or cardiovascular diseases, subjects with fibrous stenosis and prestenosis dilatation, or subjects with UST contraindications. The study used a randomized design with an open-label model where treatment was administered to the experimental group at weeks 0 and 8 through intravenous infusions (based on body weight), then the UST regimen was administered through intravenous infusions or standard subcutaneous injections according to CRP values at the discretion of the treating physician. The primary outcome measure of this study was the difference in the clinical response rate at week 24 between the intensive induction regimen and the standard induction regimen."
8,"[/INST] Authors: Smith, Brown, and Jones; Title: The Preference of a Culturally and Linguistic Diverse (CALD) Population for Second Line OAB Therapy: a Discrete Choice Experiment; Setting: NSW, Australia; Conditions: overactive bladder (OAB) and CALD; Interventions: SNM and BTX; Study Design: randomized controlled trial (RCT) and DCE; Participants: adults with OAB and CALD; Methods: DCE, RCT with a 12-week follow-up period. A patient's questionnaire will be given to choose between the two fictional therapies' characteristics. Each option comes with a SNM and a BTX. Authors aim to test a hypothesis that both CALD and patients who are willing to accept BTX agree to SNM. The study will find the most effective OAB therapy as well as the most preferred treatment by CALD patients."
9,"[/INST] Three-arm Pragmatic Randomized Study on the Effectiveness, Feasibility, Acceptability, and Cost of the Use of Continuous Glucose Monitoring Devices Among People Living With Type 1 Diabetes in South Africa"
